,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
5442,2004-11-25,10.6,2.2,18.9,2.8,0.0,234.0,34.9,,996.7,
5443,2004-11-26,4.4,0.6,7.8,0.0,0.0,281.0,18.7,,1018.8,0.0
5444,2004-11-27,7.2,2.8,11.7,0.0,0.0,165.0,15.5,,1027.1,0.0
5445,2004-11-28,12.2,7.8,16.1,14.5,0.0,119.0,32.8,,1013.0,
5446,2004-11-29,7.8,4.4,11.1,0.0,0.0,342.0,13.3,,1023.2,
5447,2004-11-30,6.1,2.2,10.0,0.0,0.0,,1.8,,1024.5,
5448,2004-12-01,10.6,7.2,13.3,16.0,0.0,223.0,38.2,,1007.5,0.0
5449,2004-12-02,5.0,1.7,8.3,0.0,0.0,271.0,18.4,,1016.7,0.0
5450,2004-12-03,5.0,0.0,9.4,0.0,0.0,,20.2,,1011.4,0.0
5451,2004-12-04,3.3,-1.1,7.2,0.0,0.0,266.0,14.8,,1017.6,0.0
5452,2004-12-05,7.8,2.2,12.8,0.0,0.0,275.0,16.6,,1019.6,0.0
5453,2004-12-06,3.3,0.0,6.1,7.1,0.0,41.0,12.6,,1025.7,0.0
5454,2004-12-07,8.3,3.9,12.2,14.7,0.0,40.0,12.6,,1015.2,0.0
5455,2004-12-08,11.7,7.2,16.1,6.4,0.0,,19.4,,1013.1,0.0
5456,2004-12-09,6.1,2.8,8.9,9.9,0.0,70.0,10.8,,1020.7,0.0
5457,2004-12-10,8.9,7.8,9.4,9.7,0.0,62.0,22.0,,1005.6,0.0
5458,2004-12-11,8.3,5.6,10.6,1.3,0.0,260.0,13.7,,996.1,0.0
5459,2004-12-12,6.7,5.6,7.8,0.0,0.0,261.0,24.8,,1003.5,0.0
5460,2004-12-13,5.6,2.2,8.3,0.0,0.0,250.0,26.6,,1003.4,0.0
5461,2004-12-14,0.0,-3.3,3.3,0.0,0.0,300.0,25.6,,1017.0,0.0
5462,2004-12-15,-2.2,-5.6,0.6,0.0,0.0,326.0,19.4,,1028.5,0.0
5463,2004-12-16,1.7,-3.3,6.1,0.0,0.0,238.0,17.3,,1027.8,
5464,2004-12-17,3.9,-1.1,8.9,0.0,0.0,281.0,22.3,,1022.2,0.0
5465,2004-12-18,2.2,-3.9,7.8,0.0,0.0,63.0,10.4,,1021.6,0.0
5466,2004-12-19,0.6,-6.1,7.2,1.5,0.0,,14.4,,1007.7,
5467,2004-12-20,-8.3,-11.1,-6.1,2.0,25.0,309.0,37.1,,1011.1,0.0
5468,2004-12-21,-4.4,-11.1,2.2,0.0,25.0,,11.2,,1021.0,
5469,2004-12-22,3.3,-3.3,10.0,0.0,0.0,158.0,14.0,,1025.1,0.0
5470,2004-12-23,10.0,5.6,13.9,18.5,0.0,166.0,31.7,,1014.7,0.0
5471,2004-12-24,2.2,-1.7,5.6,0.0,0.0,322.0,23.8,,1019.9,0.0
5472,2004-12-25,-1.7,-4.4,1.1,0.0,0.0,351.0,13.0,,1025.2,0.0
5473,2004-12-26,-1.7,-3.9,0.6,0.8,0.0,8.0,23.8,,1021.8,
5474,2004-12-27,-5.0,-7.8,-2.2,1.3,25.0,320.0,35.3,,1025.9,
5475,2004-12-28,-4.4,-8.9,-0.6,0.0,25.0,267.0,18.7,,1033.3,0.0
5476,2004-12-29,2.8,-1.1,6.7,0.0,25.0,238.0,17.6,,1023.3,
5477,2004-12-30,4.4,0.6,8.3,0.0,0.0,36.0,9.4,,1031.5,
5478,2004-12-31,5.6,1.7,9.4,0.0,0.0,193.0,14.4,,1029.1,
5479,2005-01-01,10.0,3.3,16.1,0.0,0.0,279.0,20.2,,1026.8,0.0
5480,2005-01-02,3.9,0.0,7.8,0.0,0.0,82.0,12.2,,1035.7,0.0
5481,2005-01-03,9.4,7.2,11.7,6.1,0.0,,9.7,,1025.8,0.0
5482,2005-01-04,7.8,5.0,10.0,1.8,0.0,,12.2,,1021.6,0.0
5483,2005-01-05,5.0,1.1,8.3,7.1,0.0,18.0,15.1,,1021.6,0.0
5484,2005-01-06,2.8,0.6,5.0,9.9,0.0,61.0,18.4,,1013.4,
5485,2005-01-07,3.3,1.1,5.6,0.0,0.0,295.0,19.4,,1022.5,
5486,2005-01-08,3.3,1.7,5.0,14.2,0.0,,12.2,,1022.5,0.0
5487,2005-01-09,2.2,0.0,3.9,0.0,0.0,,12.2,,1029.1,0.0
5488,2005-01-10,6.1,3.3,8.9,0.0,0.0,245.0,22.7,,1020.3,0.0
5489,2005-01-11,3.3,1.7,4.4,5.3,0.0,10.0,16.2,,1025.5,
5490,2005-01-12,3.9,1.7,5.6,2.8,0.0,41.0,16.9,,1023.3,0.0
5491,2005-01-13,8.3,3.9,12.2,0.3,0.0,131.0,19.4,,1019.4,0.0
5492,2005-01-14,7.2,1.1,13.3,17.3,0.0,288.0,33.8,,1018.6,
5493,2005-01-15,-1.1,-3.3,1.1,0.0,0.0,,15.1,,1038.8,0.0
5494,2005-01-16,-1.1,-2.2,-0.6,0.0,0.0,21.0,22.7,,1031.9,0.0
5495,2005-01-17,-5.0,-7.8,-2.2,0.3,0.0,324.0,28.8,,1023.5,0.0
5496,2005-01-18,-10.0,-13.3,-7.2,0.0,0.0,313.0,29.5,,1033.7,
5497,2005-01-19,-7.8,-12.8,-2.8,0.5,0.0,,15.5,,1025.4,0.0
5498,2005-01-20,-3.3,-6.1,-0.6,0.0,25.0,294.0,25.2,,1013.6,0.0
5499,2005-01-21,-8.9,-12.2,-6.1,0.0,0.0,335.0,22.0,,1021.5,
5500,2005-01-22,-7.8,-14.4,-1.7,15.0,0.0,29.0,20.9,,1017.0,0.0
5501,2005-01-23,-8.3,-13.3,-3.9,4.6,279.0,343.0,37.1,,1005.9,0.0
5502,2005-01-24,-10.0,-14.4,-5.6,0.0,305.0,283.0,24.8,,1016.5,0.0
5503,2005-01-25,-3.3,-7.8,0.6,0.0,279.0,,15.8,,1011.3,
5504,2005-01-26,-2.2,-7.8,2.8,0.8,279.0,285.0,20.9,,1007.4,
5505,2005-01-27,-10.0,-12.8,-7.8,0.0,203.0,343.0,31.7,,1027.8,0.0
5506,2005-01-28,-10.0,-14.4,-5.6,0.0,203.0,350.0,19.4,,1041.2,0.0
5507,2005-01-29,-6.7,-12.2,-1.1,0.0,178.0,,11.2,,1032.6,0.0
5508,2005-01-30,-0.6,-4.4,3.3,0.3,178.0,323.0,17.6,,1020.3,0.0
5509,2005-01-31,-1.1,-5.0,2.2,0.0,178.0,,14.0,,1027.7,
5510,2005-02-01,-2.8,-7.8,2.2,0.0,152.0,,5.0,,1031.4,
5511,2005-02-02,-1.1,-7.2,5.0,0.0,152.0,,9.4,,1033.0,0.0
5512,2005-02-03,0.6,-4.4,5.0,1.0,127.0,20.0,12.6,,1026.5,
5513,2005-02-04,3.3,0.6,6.1,6.4,102.0,0.0,18.0,,1022.7,
5514,2005-02-05,6.7,1.1,11.7,0.0,76.0,350.0,18.0,,1027.7,0.0
5515,2005-02-06,6.1,1.1,11.1,0.0,0.0,,12.2,,1034.3,
5516,2005-02-07,4.4,-1.1,9.4,0.0,0.0,,6.1,,1028.4,
5517,2005-02-08,5.0,0.0,10.0,0.0,0.0,,7.6,,1019.0,
5518,2005-02-09,6.7,1.7,11.7,0.8,0.0,,10.4,,1013.3,0.0
5519,2005-02-10,3.3,-0.6,7.2,1.5,0.0,,28.4,,1000.6,0.0
5520,2005-02-11,2.2,-1.1,5.0,0.0,0.0,302.0,37.8,,1004.3,
5521,2005-02-12,2.8,-1.1,6.7,0.0,0.0,270.0,25.9,,1007.2,0.0
5522,2005-02-13,3.3,0.6,5.6,0.0,0.0,324.0,19.8,,1020.6,
5523,2005-02-14,3.9,-1.1,8.9,19.8,0.0,101.0,23.0,,1025.7,
5524,2005-02-15,8.3,3.3,12.8,3.8,0.0,237.0,19.1,,1017.1,0.0
5525,2005-02-16,6.1,1.7,10.0,4.3,0.0,213.0,25.9,,1009.3,
5526,2005-02-17,2.2,-0.6,4.4,0.0,0.0,295.0,24.1,,1011.0,0.0
5527,2005-02-18,-3.3,-7.8,0.6,0.0,0.0,299.0,31.0,,1016.0,0.0
5528,2005-02-19,-4.4,-8.9,0.0,0.0,0.0,294.0,24.5,,1025.8,0.0
5529,2005-02-20,0.6,-2.2,3.3,2.3,0.0,,15.8,,1029.7,0.0
5530,2005-02-21,0.6,-1.7,2.8,9.7,102.0,57.0,20.9,,1016.9,
5531,2005-02-22,3.3,0.0,6.1,0.0,51.0,339.0,15.8,,1018.1,
5532,2005-02-23,2.2,-1.1,5.0,0.3,0.0,297.0,23.0,,1021.2,
5533,2005-02-24,-2.8,-5.0,-0.6,6.4,0.0,42.0,19.8,,1024.5,
5534,2005-02-25,-2.2,-5.6,0.6,2.0,127.0,346.0,18.4,,1019.6,
5535,2005-02-26,-1.1,-6.1,3.9,0.0,102.0,,17.6,,1021.2,
5536,2005-02-27,-1.1,-5.0,2.8,0.0,51.0,298.0,17.6,,1024.8,
5537,2005-02-28,0.6,-1.7,2.8,5.8,25.0,71.0,20.9,,1011.7,
5538,2005-03-01,0.6,-1.7,2.8,5.1,152.0,,21.6,,995.9,
5539,2005-03-02,0.6,-2.2,3.3,0.5,102.0,282.0,36.0,,999.5,
5540,2005-03-03,-2.2,-5.0,0.6,0.0,76.0,297.0,34.2,,1008.5,
5541,2005-03-04,-1.1,-4.4,1.7,0.0,51.0,277.0,24.1,,1014.0,
5542,2005-03-05,1.7,-3.3,6.1,0.0,25.0,319.0,16.6,,1012.3,
5543,2005-03-06,4.4,-0.6,9.4,0.0,25.0,257.0,21.6,,1008.4,
5544,2005-03-07,6.7,1.1,11.7,0.0,0.0,198.0,22.7,,1003.2,
5545,2005-03-08,0.6,-7.8,8.3,10.9,0.0,267.0,36.4,,988.6,
5546,2005-03-09,-5.0,-8.9,-1.7,0.0,76.0,277.0,34.9,,1006.6,
5547,2005-03-10,-2.8,-6.1,0.0,0.0,51.0,280.0,19.1,,1009.1,
5548,2005-03-11,3.3,-1.7,7.8,1.0,25.0,,14.4,,1002.5,
5549,2005-03-12,3.3,-0.6,6.7,4.3,25.0,296.0,20.5,,996.9,
5550,2005-03-13,4.4,0.6,8.3,0.0,0.0,302.0,16.9,,1008.0,
5551,2005-03-14,2.2,-1.7,6.1,0.0,0.0,327.0,24.8,,1013.7,
5552,2005-03-15,3.3,-1.7,8.3,0.0,0.0,306.0,30.2,,1016.4,
5553,2005-03-16,4.4,0.0,8.3,0.0,0.0,309.0,25.2,,1017.7,
5554,2005-03-17,2.8,-1.1,6.1,0.0,0.0,,13.7,,1016.5,
5555,2005-03-18,5.0,-0.6,10.6,0.0,0.0,303.0,16.9,,1016.3,
5556,2005-03-19,5.0,0.6,8.9,0.0,0.0,279.0,14.0,,1021.6,
5557,2005-03-20,3.9,1.7,5.6,1.5,0.0,,8.6,,1017.7,
5558,2005-03-21,5.0,2.2,7.2,0.0,0.0,,16.2,,1015.0,
5559,2005-03-22,6.1,1.1,11.1,0.0,0.0,,18.0,,1021.5,
5560,2005-03-23,3.3,1.1,5.6,17.5,0.0,,21.6,,1015.5,
5561,2005-03-24,4.4,0.6,7.8,1.0,0.0,355.0,18.7,,1013.1,
5562,2005-03-25,5.6,1.7,8.9,0.0,0.0,286.0,16.6,,1016.5,
5563,2005-03-26,5.0,1.1,8.3,0.0,0.0,87.0,14.8,,1022.1,
5564,2005-03-27,6.1,3.9,7.8,0.8,0.0,92.0,16.2,,1022.7,
5565,2005-03-28,7.8,3.9,11.7,65.0,0.0,44.0,19.8,,1005.5,
5566,2005-03-29,11.1,7.2,15.0,0.0,0.0,0.0,25.9,,1001.6,
5567,2005-03-30,9.4,4.4,13.9,0.0,0.0,55.0,13.7,,1017.4,
5568,2005-03-31,6.7,2.2,10.6,0.3,0.0,,15.1,,1022.4,
5569,2005-04-01,7.2,5.0,9.4,1.3,0.0,104.0,12.2,,1019.2,
5570,2005-04-02,8.9,6.1,11.7,30.7,0.0,99.0,36.4,,1002.3,
5571,2005-04-03,7.2,5.0,8.9,0.3,0.0,,30.2,,,
5572,2005-04-04,10.0,5.6,14.4,0.0,0.0,296.0,26.6,,1006.1,
5573,2005-04-05,13.3,7.2,19.4,0.0,0.0,266.0,22.0,,1018.8,
5574,2005-04-06,11.7,6.1,17.2,0.0,0.0,166.0,11.2,,1019.9,
5575,2005-04-07,12.2,7.8,16.7,6.4,0.0,,18.4,,1012.9,
5576,2005-04-08,12.2,7.2,17.2,24.9,0.0,,16.2,,1012.4,
5577,2005-04-09,11.1,5.6,16.1,0.0,0.0,,15.1,,1020.2,
5578,2005-04-10,10.6,5.0,16.1,0.0,0.0,,9.4,,1017.7,
5579,2005-04-11,10.0,4.4,15.0,0.0,0.0,,18.7,,1019.7,
5580,2005-04-12,8.9,3.3,13.9,0.0,0.0,327.0,20.2,,1017.8,
5581,2005-04-13,8.3,3.9,12.8,0.0,0.0,25.0,15.5,,1014.3,
5582,2005-04-14,10.6,3.9,17.2,0.0,0.0,61.0,22.7,,1018.5,
5583,2005-04-15,9.4,4.4,13.9,0.0,0.0,59.0,24.1,,1030.6,
5584,2005-04-16,9.4,4.4,14.4,0.0,0.0,68.0,15.8,,1033.9,
5585,2005-04-17,13.3,3.9,22.8,0.0,0.0,233.0,14.0,,1023.3,
5586,2005-04-18,16.1,8.9,23.3,0.0,0.0,,13.7,,1018.8,
5587,2005-04-19,13.3,7.2,19.4,0.0,0.0,,13.0,,1017.1,
5588,2005-04-20,19.4,11.7,26.7,0.0,0.0,214.0,16.6,,1009.8,
5589,2005-04-21,15.6,7.8,22.8,0.0,0.0,287.0,24.1,,1012.0,
5590,2005-04-22,10.0,6.7,13.3,1.0,0.0,145.0,19.4,,1015.3,
5591,2005-04-23,11.7,9.4,13.3,15.7,0.0,135.0,26.6,,1000.9,
5592,2005-04-24,11.1,7.8,13.9,1.3,0.0,195.0,25.6,,994.9,
5593,2005-04-25,9.4,5.0,13.3,0.0,0.0,248.0,31.7,,1001.6,
5594,2005-04-26,12.2,7.8,16.1,0.0,0.0,,21.2,,1013.2,
5595,2005-04-27,15.0,10.6,19.4,13.2,0.0,,16.2,,1007.5,
5596,2005-04-28,14.4,9.4,19.4,0.0,0.0,287.0,27.4,,1010.1,
5597,2005-04-29,11.7,8.9,14.4,0.0,0.0,217.0,16.6,,1016.2,
5598,2005-04-30,12.2,10.6,13.3,27.9,0.0,140.0,17.3,,1011.5,
5599,2005-05-01,14.4,10.0,18.3,4.8,0.0,291.0,17.6,,1009.4,
5600,2005-05-02,11.1,6.1,16.1,0.5,0.0,219.0,22.0,,1015.3,
5601,2005-05-03,10.6,6.1,14.4,0.0,0.0,240.0,17.3,,1018.5,
5602,2005-05-04,11.1,5.6,16.7,0.0,0.0,,15.5,,1026.4,
5603,2005-05-05,10.6,6.1,15.0,0.0,0.0,,13.7,,1033.0,
5604,2005-05-06,10.6,7.2,13.9,1.0,0.0,49.0,20.2,,1026.7,
5605,2005-05-07,12.2,7.8,16.7,0.5,0.0,7.0,26.3,,1013.0,
5606,2005-05-08,13.3,8.3,17.8,0.0,0.0,350.0,30.2,,1010.8,
5607,2005-05-09,14.4,9.4,18.9,0.0,0.0,16.0,15.1,,1016.4,
5608,2005-05-10,12.8,8.9,16.7,0.0,0.0,,11.5,,1019.2,
5609,2005-05-11,12.2,8.9,15.6,0.0,0.0,168.0,13.3,,1015.6,
5610,2005-05-12,15.0,8.9,20.6,0.0,0.0,19.0,22.3,,1019.3,
5611,2005-05-13,10.6,7.2,13.9,0.0,0.0,,19.4,,1027.2,
5612,2005-05-14,15.0,11.1,18.3,0.0,0.0,179.0,16.6,,1014.8,
5613,2005-05-15,18.9,13.9,23.9,0.0,0.0,182.0,13.7,,1008.2,
5614,2005-05-16,15.0,12.2,17.2,0.0,0.0,157.0,15.1,,1012.3,
5615,2005-05-17,15.6,11.7,19.4,0.0,0.0,,17.3,,1018.4,
5616,2005-05-18,16.1,11.1,20.6,0.0,0.0,,13.7,,1019.3,
5617,2005-05-19,15.6,10.0,20.6,0.0,0.0,203.0,17.6,,1019.2,
5618,2005-05-20,10.6,8.3,12.8,5.8,0.0,125.0,14.8,,1016.3,
5619,2005-05-21,15.0,8.3,21.1,5.6,0.0,30.0,17.6,,1011.4,
5620,2005-05-22,14.4,11.1,17.2,11.4,0.0,,13.0,,1007.5,
5621,2005-05-23,13.9,9.4,17.8,0.0,0.0,,10.1,,1004.3,
5622,2005-05-24,12.8,8.9,16.1,1.3,0.0,43.0,21.2,,1006.3,
5623,2005-05-25,10.6,8.9,12.2,12.4,0.0,6.0,31.7,,1007.0,
5624,2005-05-26,13.9,11.1,16.1,1.0,0.0,351.0,22.7,,1004.7,
5625,2005-05-27,17.8,13.9,21.1,0.0,0.0,,13.3,,1007.4,
5626,2005-05-28,18.3,12.8,23.9,0.8,0.0,244.0,16.6,,1009.5,
5627,2005-05-29,20.0,13.9,25.6,0.0,0.0,281.0,18.7,,1009.4,
5628,2005-05-30,19.4,14.4,24.4,0.0,0.0,257.0,15.5,,1012.9,
5629,2005-05-31,20.0,13.9,26.1,0.0,0.0,47.0,13.7,,1016.7,
5630,2005-06-01,15.0,11.7,17.8,0.0,0.0,127.0,13.7,,1023.9,
5631,2005-06-02,14.4,11.7,16.7,0.0,0.0,,10.8,,1024.7,
5632,2005-06-03,17.2,13.9,20.0,7.9,0.0,116.0,11.5,,1020.3,
5633,2005-06-04,21.1,16.1,26.1,15.2,0.0,,14.0,,1013.0,
5634,2005-06-05,23.3,17.2,29.4,0.0,0.0,226.0,14.8,,1013.5,
5635,2005-06-06,23.3,17.8,28.3,4.3,0.0,,14.4,,1014.6,
5636,2005-06-07,25.0,18.3,31.1,0.0,0.0,209.0,16.6,,1011.2,
5637,2005-06-08,26.1,20.0,31.7,0.0,0.0,,13.3,,1013.5,
5638,2005-06-09,22.8,18.9,26.1,0.0,0.0,,17.3,,1018.7,
5639,2005-06-10,21.7,18.3,25.0,1.5,0.0,185.0,21.6,,1019.9,
5640,2005-06-11,21.7,17.8,25.6,0.0,0.0,187.0,16.2,,1018.2,
5641,2005-06-12,23.9,18.3,28.9,0.0,0.0,195.0,17.3,,1016.4,
5642,2005-06-13,24.4,20.6,28.3,0.0,0.0,193.0,14.4,,1010.2,
5643,2005-06-14,29.4,23.9,35.0,0.0,0.0,265.0,21.2,,1003.7,
5644,2005-06-15,21.7,15.6,27.2,0.0,0.0,120.0,20.2,,1003.6,
5645,2005-06-16,18.9,15.6,22.2,9.9,0.0,,15.8,,1003.0,
5646,2005-06-17,20.6,15.6,25.0,0.0,0.0,268.0,20.2,,1005.6,
5647,2005-06-18,20.0,16.1,23.9,0.0,0.0,314.0,13.0,,1011.2,
5648,2005-06-19,18.9,16.1,21.1,0.0,0.0,95.0,15.1,,1021.0,
5649,2005-06-20,17.8,12.8,22.8,0.0,0.0,,13.0,,1024.0,
5650,2005-06-21,19.4,13.9,25.0,0.0,0.0,208.0,18.4,,1017.1,
5651,2005-06-22,23.3,17.2,28.9,1.8,0.0,285.0,15.8,,1012.6,
5652,2005-06-23,20.0,15.6,23.9,0.0,0.0,150.0,17.3,,1020.6,
5653,2005-06-24,21.1,16.7,25.6,0.0,0.0,200.0,21.2,,1021.3,
5654,2005-06-25,24.4,18.9,30.0,0.0,0.0,211.0,22.3,,1019.3,
5655,2005-06-26,25.0,20.0,29.4,0.0,0.0,200.0,20.9,,1020.4,
5656,2005-06-27,22.8,20.0,25.6,7.9,0.0,,11.9,,1023.0,
5657,2005-06-28,24.4,21.1,27.8,1.5,0.0,182.0,22.0,,1017.9,
5658,2005-06-29,23.3,20.0,26.7,2.8,0.0,190.0,21.6,,1015.5,
5659,2005-06-30,22.8,19.4,26.1,0.0,0.0,147.0,10.4,,1012.9,
5660,2005-07-01,23.3,20.0,26.7,1.3,0.0,121.0,10.8,,1008.5,0.0
5661,2005-07-02,24.4,20.6,28.3,0.5,0.0,333.0,14.4,,1010.3,
5662,2005-07-03,21.7,17.2,25.6,0.0,0.0,79.0,16.6,,1019.6,
5663,2005-07-04,21.1,16.7,25.6,0.0,0.0,97.0,13.3,,1021.1,
5664,2005-07-05,23.3,20.0,26.1,0.0,0.0,182.0,16.6,,1016.3,
5665,2005-07-06,23.9,21.1,26.7,26.2,0.0,,10.4,,1012.5,
5666,2005-07-07,20.6,18.3,22.8,0.0,0.0,,16.2,,1018.4,
5667,2005-07-08,17.8,16.1,18.9,33.0,0.0,59.0,19.4,,1016.1,
5668,2005-07-09,22.8,16.1,28.9,2.3,0.0,277.0,19.4,,1015.3,
5669,2005-07-10,27.2,20.6,33.3,0.0,0.0,285.0,22.0,,1016.1,
5670,2005-07-11,26.7,19.4,33.3,0.0,0.0,282.0,16.9,,1015.6,
5671,2005-07-12,24.4,19.4,28.9,0.0,0.0,89.0,15.8,,1017.2,
5672,2005-07-13,22.2,19.4,24.4,24.4,0.0,143.0,13.3,,1016.8,
5673,2005-07-14,23.9,21.1,26.7,0.0,0.0,,12.2,,1016.4,
5674,2005-07-15,24.4,21.7,27.2,0.0,0.0,,10.8,,1017.4,
5675,2005-07-16,25.0,22.2,27.2,0.0,0.0,141.0,13.3,,1020.0,
5676,2005-07-17,24.4,22.2,26.7,43.9,0.0,138.0,12.2,,1018.6,
5677,2005-07-18,26.7,23.3,30.0,0.3,0.0,,10.4,,1015.2,
5678,2005-07-19,28.3,24.4,32.2,0.0,0.0,,15.5,,1012.9,
5679,2005-07-20,28.9,25.0,32.8,0.0,0.0,327.0,13.7,,1014.5,
5680,2005-07-21,27.2,22.8,31.7,0.0,0.0,,15.1,,1014.2,
5681,2005-07-22,28.3,23.3,32.8,0.0,0.0,,11.9,,1012.7,
5682,2005-07-23,26.1,22.2,29.4,0.0,0.0,356.0,18.4,,1015.2,
5683,2005-07-24,25.0,19.4,30.0,0.0,0.0,,18.4,,1017.6,
5684,2005-07-25,25.0,21.1,28.3,0.5,0.0,211.0,21.2,,1011.8,
5685,2005-07-26,26.1,20.6,31.7,0.0,0.0,,15.1,,1010.9,
5686,2005-07-27,26.7,22.8,30.6,0.0,0.0,209.0,19.8,,1009.0,
5687,2005-07-28,23.3,20.0,26.1,0.0,0.0,53.0,16.2,,1016.2,
5688,2005-07-29,23.9,20.0,27.8,0.0,0.0,206.0,18.4,,1020.2,
5689,2005-07-30,24.4,20.6,28.3,0.0,0.0,151.0,9.4,,1022.9,
5690,2005-07-31,23.3,19.4,27.2,0.0,0.0,,12.2,,1023.7,
5691,2005-08-01,23.2,18.9,27.8,0.0,0.0,,14.4,,1020.2,
5692,2005-08-02,27.3,22.2,35.6,0.0,0.0,235.0,13.0,,1014.8,
5693,2005-08-03,27.8,22.2,33.9,0.0,0.0,,12.2,,1014.4,
5694,2005-08-04,27.5,23.3,32.2,0.0,0.0,,11.9,,1016.7,
5695,2005-08-05,29.1,23.9,35.6,0.0,0.0,247.0,21.2,,1016.4,
5696,2005-08-06,26.0,22.2,30.6,0.0,0.0,63.0,13.0,,1020.0,
5697,2005-08-07,25.0,21.7,29.4,0.0,0.0,,11.5,,1021.3,
5698,2005-08-08,24.6,22.8,28.3,0.3,0.0,215.0,12.2,,1021.3,
5699,2005-08-09,24.0,21.7,27.8,0.0,0.0,215.0,12.2,,1020.3,
5700,2005-08-10,25.6,22.2,30.0,0.0,0.0,,11.9,,1015.7,
5701,2005-08-11,27.7,22.8,33.9,0.0,0.0,,13.7,,1013.4,
5702,2005-08-12,28.0,23.9,32.2,0.0,0.0,,14.4,,1015.0,
5703,2005-08-13,28.3,25.0,33.3,0.0,0.0,206.0,19.1,,1012.7,
5704,2005-08-14,27.0,22.8,32.2,10.4,0.0,190.0,18.4,,1013.0,
5705,2005-08-15,23.3,21.1,25.0,1.3,0.0,33.0,14.4,,1017.3,
5706,2005-08-16,22.0,19.4,25.6,0.0,0.0,,9.0,,1019.0,
5707,2005-08-17,25.9,20.0,32.2,0.0,0.0,311.0,15.5,,1014.6,
5708,2005-08-18,23.3,19.4,27.2,0.0,0.0,72.0,16.2,,1018.5,
5709,2005-08-19,22.7,20.6,26.1,0.0,0.0,94.0,16.9,,1019.4,
5710,2005-08-20,24.7,22.2,28.3,0.0,0.0,155.0,16.9,,1016.3,
5711,2005-08-21,27.4,23.3,32.8,0.0,0.0,213.0,18.4,,1010.4,
5712,2005-08-22,27.4,21.7,31.7,0.0,0.0,305.0,16.6,,1009.9,
5713,2005-08-23,23.6,18.3,28.9,0.0,0.0,340.0,14.4,,1015.4,
5714,2005-08-24,23.1,19.4,27.2,0.0,0.0,3.0,17.3,,1019.1,
5715,2005-08-25,22.0,17.8,27.8,0.0,0.0,29.0,18.4,,1023.1,
5716,2005-08-26,23.0,19.4,28.3,0.0,0.0,228.0,17.6,,1020.4,
5717,2005-08-27,23.5,18.9,27.8,0.0,0.0,174.0,18.4,,1017.9,
5718,2005-08-28,24.4,22.2,29.4,0.0,0.0,144.0,13.7,,1015.6,
5719,2005-08-29,25.0,22.2,28.9,0.0,0.0,164.0,13.7,,1016.0,
5720,2005-08-30,25.5,23.9,29.4,0.0,0.0,170.0,16.6,,1013.0,
5721,2005-08-31,26.0,22.2,29.4,2.8,0.0,178.0,33.5,,1003.3,
5722,2005-09-01,25.6,21.1,31.1,0.0,0.0,299.0,18.7,,1008.9,
5723,2005-09-02,26.0,18.3,31.1,0.0,0.0,293.0,15.1,,1012.8,
5724,2005-09-03,24.6,20.0,28.9,0.0,0.0,322.0,20.2,,1015.3,
5725,2005-09-04,23.4,17.8,28.3,0.0,0.0,354.0,15.5,,1020.7,
5726,2005-09-05,21.8,17.8,26.7,0.0,0.0,53.0,15.1,,1028.2,
5727,2005-09-06,20.7,15.6,27.2,0.0,0.0,91.0,12.2,,1030.2,
5728,2005-09-07,20.3,15.0,25.6,0.0,0.0,,11.9,,1026.1,
5729,2005-09-08,21.8,17.2,27.8,0.0,0.0,207.0,13.7,,1018.8,
5730,2005-09-09,23.0,17.2,27.8,0.0,0.0,,13.7,,1017.6,
5731,2005-09-10,20.9,16.1,25.6,0.0,0.0,,12.6,,1022.4,
5732,2005-09-11,20.3,15.0,25.6,0.0,0.0,71.0,16.2,,1025.9,
5733,2005-09-12,24.5,18.3,32.2,0.0,0.0,242.0,20.5,,1019.4,
5734,2005-09-13,25.5,20.0,31.1,0.0,0.0,,11.2,,1016.5,
5735,2005-09-14,23.1,19.4,26.7,0.0,0.0,176.0,14.0,,1017.0,
5736,2005-09-15,24.1,22.2,26.7,42.9,0.0,163.0,10.4,,1017.6,
5737,2005-09-16,24.3,22.8,28.9,2.3,0.0,86.0,16.2,,1017.4,
5738,2005-09-17,24.0,21.7,27.8,0.0,0.0,,15.8,,1012.6,
5739,2005-09-18,23.7,18.9,29.4,0.0,0.0,314.0,15.5,,1016.0,
5740,2005-09-19,23.3,18.3,28.3,0.0,0.0,,11.9,,1021.4,
5741,2005-09-20,24.3,20.6,27.8,0.0,0.0,218.0,19.1,,1017.7,
5742,2005-09-21,22.7,18.9,27.2,0.0,0.0,303.0,17.6,,1018.7,
5743,2005-09-22,22.3,17.2,27.8,0.0,0.0,224.0,18.4,,1018.4,
5744,2005-09-23,24.6,20.6,31.1,1.5,0.0,,16.6,,1015.6,
5745,2005-09-24,18.5,13.3,22.8,0.0,0.0,,15.8,,1026.2,
5746,2005-09-25,18.1,12.2,21.7,0.0,0.0,150.0,17.6,,1025.3,
5747,2005-09-26,21.7,19.4,25.0,7.1,0.0,199.0,29.2,,1012.8,
5748,2005-09-27,21.3,15.0,25.0,0.0,0.0,333.0,21.2,,1012.1,
5749,2005-09-28,18.1,12.2,22.8,0.0,0.0,88.0,18.4,,1021.5,
5750,2005-09-29,19.6,12.8,24.4,1.0,0.0,218.0,29.5,,1013.5,
